customer_id,frequency,monetary,r_score,f_score,m_score,segment
1005235,21,231747,5,1,2,Potential
1005236,71,680243,3,3,3,Loyal
1005237,33,350337,4,2,2,Potential
1005238,11,76941,5,1,1,Potential
1005239,164,1497999,1,5,5,At Risk
1005240,23,193578,4,2,1,Potential
1005241,59,454207,3,3,3,Loyal
1005242,70,690590,3,3,3,Loyal
1005243,16,154197,5,1,1,Potential
1005244,25,300383,4,2,2,Potential
1005245,15,142193,5,1,1,Potential
1005246,68,570675,3,3,3,Loyal
1005247,20,127002,5,1,1,Potential
1005248,61,417996,3,3,3,Loyal
1005249,199,1964447,1,5,5,At Risk
1005250,168,1453630,1,5,5,At Risk
1005251,95,809396,2,4,4,At Risk
1005252,37,427306,4,2,3,Potential
1005253,78,720717,2,4,4,At Risk
1005254,47,520735,3,3,3,Loyal
1005255,92,1090739,2,4,4,At Risk
1005256,467,3984145,1,5,5,At Risk
1005257,47,455389,3,3,3,Loyal
1005258,14,138419,5,1,1,Potential
1005259,23,204535,4,2,1,Potential
1005260,114,851475,2,4,4,At Risk
1005261,61,685912,3,3,3,Loyal
1005262,33,217321,4,2,2,Potential
1005263,67,867442,3,3,4,Loyal
1005264,85,881875,2,4,4,At Risk
1005265,161,1507819,1,5,5,At Risk
1005266,21,225642,5,1,2,Potential
1005267,54,435428,3,3,3,Loyal
1005269,193,1547629,1,5,5,At Risk
1005270,58,651081,3,3,3,Loyal
1005271,224,2102513,1,5,5,At Risk
1005272,54,354783,3,3,2,Loyal
1005273,179,1649439,1,5,5,At Risk
1005274,12,64442,5,1,1,Potential
1005275,56,516429,3,3,3,Loyal
1005276,47,469075,3,3,3,Loyal
1005277,179,1560387,1,5,5,At Risk
1005278,96,987862,2,4,4,At Risk
1005279,31,220714,4,2,2,Potential
1005280,16,130967,5,1,1,Potential
1005281,146,1349792,1,5,4,At Risk
1005282,182,1263946,1,5,4,At Risk
1005283,176,1836816,1,5,5,At Risk
1005284,39,431845,4,2,3,Potential
1005285,29,272161,4,2,2,Potential
1005286,109,847985,2,4,4,At Risk
1005287,125,1144712,2,4,4,At Risk
1005288,23,176799,4,2,1,Potential
1005290,24,208790,4,2,2,Potential
1005291,41,411888,3,3,3,Loyal
1005292,22,174140,4,1,1,Potential
1005293,40,437685,3,2,3,Potential
1005294,79,767736,2,4,4,At Risk
1005295,13,124138,5,1,1,Potential
1005296,38,368909,4,2,2,Potential
1005297,21,261173,5,1,2,Potential
1005298,26,254428,4,2,2,Potential
1005299,28,192672,4,2,1,Potential
1005300,170,1754531,1,5,5,At Risk
1005301,79,720494,2,4,4,At Risk
1005302,136,946928,2,4,4,At Risk
1005303,26,246422,4,2,2,Potential
1005304,21,167231,5,1,1,Potential
1005305,136,1249934,2,4,4,At Risk
1005306,345,2910088,1,5,5,At Risk
1005307,37,451351,4,2,3,Potential
1005308,23,232172,4,2,2,Potential
1005309,15,119362,5,1,1,Potential
1005310,55,528374,3,3,3,Loyal
1005311,27,223628,4,2,2,Potential
1005312,417,4059742,1,5,5,At Risk
1005313,49,409345,3,3,3,Loyal
1005314,13,96204,5,1,1,Potential
1005315,20,169973,5,1,1,Potential
1005316,20,178519,5,1,1,Potential
1005317,295,2651462,1,5,5,At Risk
1005318,57,698842,3,3,3,Loyal
1005319,230,2379871,1,5,5,At Risk
1005320,12,78916,5,1,1,Potential
1005321,167,1257158,1,5,4,At Risk
1005322,54,528665,3,3,3,Loyal
1005323,145,1459061,1,5,5,At Risk
1005324,91,1046212,2,4,4,At Risk
1005325,29,196349,4,2,1,Potential
1005326,67,408434,3,3,3,Loyal
1005327,100,1068851,2,4,4,At Risk
1005328,24,158958,4,2,1,Potential
1005329,307,2941366,1,5,5,At Risk
1005330,36,302955,4,2,2,Potential
1005332,39,623159,4,2,3,Potential
1005333,472,3889756,1,5,5,At Risk
1005334,33,149899,4,2,1,Potential
1005335,91,851277,2,4,4,At Risk
1005336,30,494714,4,2,3,Potential
1005337,97,1072496,2,4,4,At Risk
1005338,50,628887,3,3,3,Loyal
1005339,62,814105,3,3,4,Loyal
1005340,113,900263,2,4,4,At Risk
1005341,69,591726,3,3,3,Loyal
1005342,61,662230,3,3,3,Loyal
1005343,17,200648,5,1,1,Potential
1005344,121,953172,2,4,4,At Risk
1005345,197,1910036,1,5,5,At Risk
1005346,27,232085,4,2,2,Potential
1005347,144,1206403,1,5,4,At Risk
1005348,25,185736,4,2,1,Potential
1005349,140,1183411,2,4,4,At Risk
1005350,127,1332766,2,4,4,At Risk
1005351,12,160330,5,1,1,Potential
1005352,124,987332,2,4,4,At Risk
1005353,63,607405,3,3,3,Loyal
1005355,113,1115904,2,4,4,At Risk
1005357,28,283439,4,2,2,Potential
1005358,15,215355,5,1,2,Potential
1005359,291,3222441,1,5,5,At Risk
1005360,23,212666,4,2,2,Potential
1005361,115,975959,2,4,4,At Risk
1005362,56,433017,3,3,3,Loyal
1005363,41,611906,3,3,3,Loyal
1005364,220,2315884,1,5,5,At Risk
1005365,168,1661879,1,5,5,At Risk
1005366,70,687484,3,3,3,Loyal
1005367,612,4418522,1,5,5,At Risk
1005368,53,561298,3,3,3,Loyal
1005369,142,1480186,1,5,5,At Risk
1005370,15,128149,5,1,1,Potential
1005371,198,1886564,1,5,5,At Risk
1005372,20,217396,5,1,2,Potential
1005373,18,240679,5,1,2,Potential
1005374,25,206173,4,2,2,Potential
1005375,21,202129,5,1,1,Potential
1005376,134,1308560,2,4,4,At Risk
1005377,22,197641,4,1,1,Potential
1005378,110,993614,2,4,4,At Risk
1005379,22,225857,4,1,2,Potential
1005380,15,103092,5,1,1,Potential
1005381,17,151583,5,1,1,Potential
1005382,35,399466,4,2,3,Potential
1005383,20,185903,5,1,1,Potential
1005384,26,215712,4,2,2,Potential
1005385,28,345752,4,2,2,Potential
1005386,86,1053404,2,4,4,At Risk
1005387,438,3868561,1,5,5,At Risk
1005388,15,173870,5,1,1,Potential
1005389,80,789658,2,4,4,At Risk
1005390,124,1580508,2,4,5,At Risk
1005391,7,60182,5,1,1,Potential
1005392,13,131293,5,1,1,Potential
1005393,123,910487,2,4,4,At Risk
1005394,475,3919759,1,5,5,At Risk
1005395,67,594166,3,3,3,Loyal
1005396,43,536981,3,3,3,Loyal
1005397,201,1750035,1,5,5,At Risk
1005398,16,164340,5,1,1,Potential
1005399,33,399316,4,2,3,Potential
1005400,17,157858,5,1,1,Potential
1005401,85,761433,2,4,4,At Risk
1005402,53,515490,3,3,3,Loyal
1005403,93,932594,2,4,4,At Risk
1005404,118,1145174,2,4,4,At Risk
1005406,69,462689,3,3,3,Loyal
1005407,15,132657,5,1,1,Potential
1005408,59,553475,3,3,3,Loyal
1005409,11,90595,5,1,1,Potential
1005410,25,206363,4,2,2,Potential
1005411,14,88125,5,1,1,Potential
1005412,149,1676576,1,5,5,At Risk
1005413,125,1563644,2,4,5,At Risk
1005414,51,451358,3,3,3,Loyal
1005415,32,241705,4,2,2,Potential
1005416,26,292932,4,2,2,Potential
1005417,32,296853,4,2,2,Potential
1005418,124,1158011,2,4,4,At Risk
1005419,48,476779,3,3,3,Loyal
1005420,101,563777,2,4,3,At Risk
1005421,40,353178,3,2,2,Potential
1005422,104,759267,2,4,4,At Risk
1005423,64,657270,3,3,3,Loyal
1005424,83,798381,2,4,4,At Risk
1005425,27,231255,4,2,2,Potential
1005426,169,1598187,1,5,5,At Risk
1005427,46,529410,3,3,3,Loyal
1005428,217,2091282,1,5,5,At Risk
1005429,69,520826,3,3,3,Loyal
1005430,81,648917,2,4,3,At Risk
1005431,53,434409,3,3,3,Loyal
1005432,100,914876,2,4,4,At Risk
1005433,388,3194842,1,5,5,At Risk
1005434,144,1332993,1,5,4,At Risk
1005435,29,356400,4,2,2,Potential
1005436,23,304988,4,2,2,Potential
1005437,81,821188,2,4,4,At Risk
1005438,50,446109,3,3,3,Loyal
1005439,12,84179,5,1,1,Potential
1005440,25,253614,4,2,2,Potential
1005441,108,1075697,2,4,4,At Risk
1005442,43,489847,3,3,3,Loyal
1005443,225,2338438,1,5,5,At Risk
1005444,24,142369,4,2,1,Potential
1005445,80,890129,2,4,4,At Risk
1005446,59,698358,3,3,3,Loyal
1005447,78,628407,2,4,3,At Risk
1005448,207,1527234,1,5,5,At Risk
1005449,68,889313,3,3,4,Loyal
1005450,178,1427321,1,5,5,At Risk
1005451,45,621961,3,3,3,Loyal
1005452,162,1485500,1,5,5,At Risk
1005453,136,1366308,2,4,5,At Risk
1005454,33,346883,4,2,2,Potential
1005455,84,886645,2,4,4,At Risk
1005456,23,151061,4,2,1,Potential
1005457,99,1010012,2,4,4,At Risk
1005458,227,2063497,1,5,5,At Risk
1005459,101,760745,2,4,4,At Risk
1005460,49,513461,3,3,3,Loyal
1005461,36,291079,4,2,2,Potential
1005462,25,212285,4,2,2,Potential
1005463,156,1539009,1,5,5,At Risk
1005464,61,602655,3,3,3,Loyal
1005465,16,88025,5,1,1,Potential
1005466,120,1303362,2,4,4,At Risk
1005467,17,147695,5,1,1,Potential
1005468,222,2196799,1,5,5,At Risk
1005469,64,777963,3,3,4,Loyal
1005470,60,640955,3,3,3,Loyal
1005471,12,129416,5,1,1,Potential
1005472,177,1524106,1,5,5,At Risk
1005473,68,788028,3,3,4,Loyal
1005474,26,264211,4,2,2,Potential
1005475,216,2151938,1,5,5,At Risk
1005476,16,161722,5,1,1,Potential
1005477,15,152110,5,1,1,Potential
1005478,20,185992,5,1,1,Potential
1005479,60,495207,3,3,3,Loyal
1005480,84,579041,2,4,3,At Risk
1005481,29,254254,4,2,2,Potential
1005482,201,2138352,1,5,5,At Risk
1005483,134,1145051,2,4,4,At Risk
1005484,44,610860,3,3,3,Loyal
1005485,68,701076,3,3,4,Loyal
1005486,22,346897,4,1,2,Potential
1005487,26,291424,4,2,2,Potential
1005488,139,1128587,2,4,4,At Risk
1005489,40,460826,3,2,3,Potential
1005490,77,781227,2,4,4,At Risk
1005491,116,1062941,2,4,4,At Risk
1005492,239,1713517,1,5,5,At Risk
1005493,308,2549130,1,5,5,At Risk
1005494,39,452789,4,2,3,Potential
1005495,19,178119,5,1,1,Potential
1005496,44,366550,3,3,2,Loyal
1005497,75,905515,2,4,4,At Risk
1005498,29,259060,4,2,2,Potential
1005499,41,474343,3,3,3,Loyal
1005500,38,287296,4,2,2,Potential
1005501,309,2220686,1,5,5,At Risk
1005502,67,597640,3,3,3,Loyal
1005503,28,280710,4,2,2,Potential
1005504,331,4077571,1,5,5,At Risk
1005505,43,593993,3,3,3,Loyal
1005506,28,276052,4,2,2,Potential
1005507,29,232699,4,2,2,Potential
1005508,46,390431,3,3,3,Loyal
1005509,63,452709,3,3,3,Loyal
1005510,35,443169,4,2,3,Potential
1005511,383,4249480,1,5,5,At Risk
1005512,122,1320562,2,4,4,At Risk
1005513,34,297040,4,2,2,Potential
1005514,25,203446,4,2,1,Potential
1005515,29,340548,4,2,2,Potential
1005516,82,835520,2,4,4,At Risk
1005517,179,1777945,1,5,5,At Risk
1005518,65,756287,3,3,4,Loyal
1005519,196,1719342,1,5,5,At Risk
1005520,108,1153296,2,4,4,At Risk
1005521,26,239261,4,2,2,Potential
1005522,307,2826823,1,5,5,At Risk
1005523,202,2075512,1,5,5,At Risk
1005524,90,614005,2,4,3,At Risk
1005525,13,116007,5,1,1,Potential
1005526,162,1388329,1,5,5,At Risk
1005527,16,139171,5,1,1,Potential
1005528,34,384595,4,2,3,Potential
1005529,16,158671,5,1,1,Potential
1005530,365,2630195,1,5,5,At Risk
1005531,85,1246095,2,4,4,At Risk
1005532,54,472937,3,3,3,Loyal
1005533,11,132982,5,1,1,Potential
1005534,38,538735,4,2,3,Potential
1005535,100,959530,2,4,4,At Risk
1005536,343,2656987,1,5,5,At Risk
1005537,37,407518,4,2,3,Potential
1005538,99,877447,2,4,4,At Risk
1005539,271,2450068,1,5,5,At Risk
1005540,43,403845,3,3,3,Loyal
1005541,18,237295,5,1,2,Potential
1005542,29,335823,4,2,2,Potential
1005543,190,1891121,1,5,5,At Risk
1005544,27,239231,4,2,2,Potential
1005545,85,874114,2,4,4,At Risk
1005546,23,201550,4,2,1,Potential
1005547,87,651519,2,4,3,At Risk
1005548,105,783106,2,4,4,At Risk
1005549,19,165505,5,1,1,Potential
1005550,363,3763724,1,5,5,At Risk
1005551,30,230722,4,2,2,Potential
1005552,34,222181,4,2,2,Potential
1005553,144,1350864,1,5,4,At Risk
1005554,55,618410,3,3,3,Loyal
1005555,310,2775701,1,5,5,At Risk
1005556,161,1473834,1,5,5,At Risk
1005557,119,1277955,2,4,4,At Risk
1005558,138,934248,2,4,4,At Risk
1005559,26,240188,4,2,2,Potential
1005560,48,548108,3,3,3,Loyal
1005561,118,829732,2,4,4,At Risk
1005562,46,350324,3,3,2,Loyal
1005563,20,165914,5,1,1,Potential
1005564,24,188675,4,2,1,Potential
1005565,107,1097928,2,4,4,At Risk
1005566,72,667149,2,3,3,At Risk
1005567,228,1641274,1,5,5,At Risk
1005568,195,2413364,1,5,5,At Risk
1005570,176,1987705,1,5,5,At Risk
1005571,58,496038,3,3,3,Loyal
1005572,44,509723,3,3,3,Loyal
1005573,91,784192,2,4,4,At Risk
1005574,104,927771,2,4,4,At Risk
1005575,154,1017451,1,5,4,At Risk
1005576,178,1931983,1,5,5,At Risk
1005577,20,183221,5,1,1,Potential
1005578,51,566875,3,3,3,Loyal
1005579,17,176332,5,1,1,Potential
1005580,223,2031649,1,5,5,At Risk
1005581,22,348111,4,1,2,Potential
1005582,81,895396,2,4,4,At Risk
1005583,70,772541,3,3,4,Loyal
1005584,47,341594,3,3,2,Loyal
1005585,119,1215084,2,4,4,At Risk
1005586,18,187534,5,1,1,Potential
1005587,33,322151,4,2,2,Potential
1005588,26,226304,4,2,2,Potential
1005589,21,218042,5,1,2,Potential
1005590,20,187195,5,1,1,Potential
1005591,29,349371,4,2,2,Potential
1005592,70,877464,3,3,4,Loyal
1005593,98,1310866,2,4,4,At Risk
1005594,70,645499,3,3,3,Loyal
1005595,122,1229819,2,4,4,At Risk
1005596,115,1238999,2,4,4,At Risk
1005597,113,729033,2,4,4,At Risk
1005598,76,721390,2,4,4,At Risk
1005599,121,1057610,2,4,4,At Risk
1005600,157,1270133,1,5,4,At Risk
1005601,46,479654,3,3,3,Loyal
1005602,46,446886,3,3,3,Loyal
1005604,137,1210914,2,4,4,At Risk
1005605,419,2943372,1,5,5,At Risk
1005606,16,138823,5,1,1,Potential
1005607,92,697438,2,4,3,At Risk
1005608,7,61628,5,1,1,Potential
1005609,24,247492,4,2,2,Potential
1005610,24,265334,4,2,2,Potential
1005611,23,331792,4,2,2,Potential
1005612,27,213108,4,2,2,Potential
1005613,39,260417,4,2,2,Potential
1005615,183,1456353,1,5,5,At Risk
1005616,77,719546,2,4,4,At Risk
1005617,36,432100,4,2,3,Potential
1005618,63,580086,3,3,3,Loyal
1005619,56,474538,3,3,3,Loyal
1005620,138,1308104,2,4,4,At Risk
1005621,261,2056297,1,5,5,At Risk
1005622,53,493220,3,3,3,Loyal
1005623,155,1482160,1,5,5,At Risk
1005624,63,675036,3,3,3,Loyal
1005625,90,829026,2,4,4,At Risk
1005626,101,1316202,2,4,4,At Risk
1005627,460,3446486,1,5,5,At Risk
1005628,10,123865,5,1,1,Potential
1005629,52,605039,3,3,3,Loyal
1005630,152,1624083,1,5,5,At Risk
1005631,42,397704,3,3,3,Loyal
1005632,37,427326,4,2,3,Potential
1005633,21,222385,5,1,2,Potential
1005634,167,1632546,1,5,5,At Risk
1005635,15,165270,5,1,1,Potential
1005636,482,3835029,1,5,5,At Risk
1005637,24,211991,4,2,2,Potential
1005638,61,535499,3,3,3,Loyal
1005639,24,196582,4,2,1,Potential
1005640,19,156943,5,1,1,Potential
1005641,83,576438,2,4,3,At Risk
1005642,30,235464,4,2,2,Potential
1005643,573,4531525,1,5,5,At Risk
1005644,42,423606,3,3,3,Loyal
1005645,154,1847550,1,5,5,At Risk
1005646,59,604870,3,3,3,Loyal
1005647,87,919856,2,4,4,At Risk
1005648,70,743964,3,3,4,Loyal
1005649,122,992185,2,4,4,At Risk
1005650,166,1200836,1,5,4,At Risk
1005651,23,252859,4,2,2,Potential
1005652,58,483928,3,3,3,Loyal
1005653,126,1279586,2,4,4,At Risk
1005654,163,1620534,1,5,5,At Risk
1005655,64,578170,3,3,3,Loyal
1005656,18,117131,5,1,1,Potential
1005657,106,1157074,2,4,4,At Risk
1005658,70,915690,3,3,4,Loyal
1005659,133,1377516,2,4,5,At Risk
1005660,18,200344,5,1,1,Potential
1005661,79,782466,2,4,4,At Risk
1005662,46,500426,3,3,3,Loyal
1005663,138,1478736,2,4,5,At Risk
1005664,158,1736551,1,5,5,At Risk
1005665,29,280334,4,2,2,Potential
1005667,199,1893544,1,5,5,At Risk
1005668,52,589148,3,3,3,Loyal
1005669,31,188975,4,2,1,Potential
1005670,44,504269,3,3,3,Loyal
1005671,58,674213,3,3,3,Loyal
1005672,15,159596,5,1,1,Potential
1005673,37,324918,4,2,2,Potential
1005674,30,314423,4,2,2,Potential
1005675,321,3293851,1,5,5,At Risk
1005676,92,638069,2,4,3,At Risk
1005677,137,1287830,2,4,4,At Risk
1005678,76,825745,2,4,4,At Risk
1005679,98,1592947,2,4,5,At Risk
1005680,92,990099,2,4,4,At Risk
1005681,20,196716,5,1,1,Potential
1005682,344,3768298,1,5,5,At Risk
1005683,67,703971,3,3,4,Loyal
1005684,282,2699822,1,5,5,At Risk
1005685,22,164380,4,1,1,Potential
1005686,298,1664134,1,5,5,At Risk
1005687,48,615034,3,3,3,Loyal
1005688,56,474254,3,3,3,Loyal
1005689,280,2580080,1,5,5,At Risk
1005690,15,139277,5,1,1,Potential
1005691,74,886955,2,4,4,At Risk
1005692,32,355072,4,2,2,Potential
1005693,23,207835,4,2,2,Potential
1005694,15,152134,5,1,1,Potential
1005695,18,163827,5,1,1,Potential
1005696,13,148780,5,1,1,Potential
1005697,16,195577,5,1,1,Potential
1005698,187,1702042,1,5,5,At Risk
1005699,169,1397175,1,5,5,At Risk
1005700,23,217805,4,2,2,Potential
1005701,68,814351,3,3,4,Loyal
1005702,74,727382,2,4,4,At Risk
1005703,43,515243,3,3,3,Loyal
1005704,52,446445,3,3,3,Loyal
1005705,86,815391,2,4,4,At Risk
1005708,59,503909,3,3,3,Loyal
1005709,77,1084408,2,4,4,At Risk
1005710,43,425940,3,3,3,Loyal
1005711,25,234768,4,2,2,Potential
1005712,50,683536,3,3,3,Loyal
1005713,15,96010,5,1,1,Potential
1005714,43,411519,3,3,3,Loyal
1005716,120,1278421,2,4,4,At Risk
1005717,225,2130239,1,5,5,At Risk
1005718,102,908847,2,4,4,At Risk
1005719,15,115199,5,1,1,Potential
1005720,190,1527265,1,5,5,At Risk
1005721,23,227282,4,2,2,Potential
1005722,210,1905326,1,5,5,At Risk
1005724,53,605332,3,3,3,Loyal
1005725,13,114824,5,1,1,Potential
1005726,90,1042394,2,4,4,At Risk
1005727,28,204452,4,2,1,Potential
1005728,178,1364181,1,5,5,At Risk
1005729,37,324706,4,2,2,Potential
1005730,43,366682,3,3,2,Loyal
1005731,39,590889,4,2,3,Potential
1005732,22,217560,4,1,2,Potential
1005733,124,1367829,2,4,5,At Risk
1005734,126,1165786,2,4,4,At Risk
1005735,11,100062,5,1,1,Potential
1005736,59,714033,3,3,4,Loyal
1005737,51,419671,3,3,3,Loyal
1005738,295,2666661,1,5,5,At Risk
1005739,27,355826,4,2,2,Potential
1005740,57,465383,3,3,3,Loyal
1005741,32,303105,4,2,2,Potential
1005742,24,197452,4,2,1,Potential
1005743,14,132828,5,1,1,Potential
1005744,239,2123957,1,5,5,At Risk
1005745,38,394240,4,2,3,Potential
1005746,45,436268,3,3,3,Loyal
1005747,315,2805372,1,5,5,At Risk
1005748,35,376483,4,2,2,Potential
1005749,231,2318913,1,5,5,At Risk
1005750,68,707344,3,3,4,Loyal
1005751,51,391557,3,3,3,Loyal
1005752,74,630116,2,4,3,At Risk
1005753,50,700735,3,3,4,Loyal
1005754,178,1382382,1,5,5,At Risk
1005755,289,2589647,1,5,5,At Risk
1005756,19,161856,5,1,1,Potential
1005757,58,658203,3,3,3,Loyal
1005758,78,935005,2,4,4,At Risk
1005759,330,3054087,1,5,5,At Risk
1005760,18,131419,5,1,1,Potential
1005761,136,862524,2,4,4,At Risk
1005762,158,1420200,1,5,5,At Risk
1005763,400,3420748,1,5,5,At Risk
1005764,35,253889,4,2,2,Potential
1005765,135,1442206,2,4,5,At Risk
1005766,56,473930,3,3,3,Loyal
1005767,201,2186602,1,5,5,At Risk
1005768,43,375392,3,3,2,Loyal
1005769,82,924422,2,4,4,At Risk
1005770,83,817590,2,4,4,At Risk
1005771,141,1276085,2,4,4,At Risk
1005772,17,123525,5,1,1,Potential
1005773,13,100206,5,1,1,Potential
1005774,28,239590,4,2,2,Potential
1005775,97,941960,2,4,4,At Risk
1005776,100,1131248,2,4,4,At Risk
1005777,76,740452,2,4,4,At Risk
1005778,34,480072,4,2,3,Potential
1005779,215,1939252,1,5,5,At Risk
1005780,140,1612191,2,4,5,At Risk
1005781,13,116128,5,1,1,Potential
1005782,63,504912,3,3,3,Loyal
1005783,22,164719,4,1,1,Potential
1005784,14,112200,5,1,1,Potential
1005785,75,870354,2,4,4,At Risk
1005786,181,1366052,1,5,5,At Risk
1005787,236,2294289,1,5,5,At Risk
1005788,465,3051524,1,5,5,At Risk
1005789,28,264731,4,2,2,Potential
1005790,48,478579,3,3,3,Loyal
1005792,135,1241362,2,4,4,At Risk
1005793,18,273761,5,1,2,Potential
1005794,176,1503469,1,5,5,At Risk
1005795,729,5464535,1,5,5,At Risk
1005796,17,119737,5,1,1,Potential
1005797,73,774419,2,4,4,At Risk
1005798,68,622923,3,3,3,Loyal
1005799,20,239126,5,1,2,Potential
1005800,14,129670,5,1,1,Potential
1005801,87,950000,2,4,4,At Risk
1005802,22,205847,4,1,2,Potential
1005803,38,231696,4,2,2,Potential
1005804,11,71200,5,1,1,Potential
1005805,90,928404,2,4,4,At Risk
1005806,115,1071880,2,4,4,At Risk
1005807,36,368625,4,2,2,Potential
1005808,42,511906,3,3,3,Loyal
1005809,118,1146013,2,4,4,At Risk
1005810,7,80350,5,1,1,Potential
1005811,165,1226541,1,5,4,At Risk
1005812,499,4033808,1,5,5,At Risk
1005813,54,645148,3,3,3,Loyal
1005814,17,177170,5,1,1,Potential
1005815,45,492113,3,3,3,Loyal
1005816,23,185356,4,2,1,Potential
1005817,14,145415,5,1,1,Potential
1005818,18,149151,5,1,1,Potential
1005819,17,229150,5,1,2,Potential
1005820,26,204135,4,2,1,Potential
1005821,36,355263,4,2,2,Potential
1005822,41,314465,3,3,2,Loyal
1005823,62,771055,3,3,4,Loyal
1005824,307,2804407,1,5,5,At Risk
1005825,66,667628,3,3,3,Loyal
1005826,127,1140110,2,4,4,At Risk
1005827,62,682136,3,3,3,Loyal
1005828,14,97402,5,1,1,Potential
1005829,46,421149,3,3,3,Loyal
1005830,26,196518,4,2,1,Potential
1005831,727,6512433,1,5,5,At Risk
1005832,39,354787,4,2,2,Potential
1005833,53,500329,3,3,3,Loyal
1005834,17,143257,5,1,1,Potential
1005835,17,162632,5,1,1,Potential
1005836,31,313157,4,2,2,Potential
1005837,307,3370329,1,5,5,At Risk
1005838,130,1193211,2,4,4,At Risk
1005839,13,147992,5,1,1,Potential
1005840,130,931651,2,4,4,At Risk
1005841,189,1789751,1,5,5,At Risk
1005842,30,435742,4,2,3,Potential
1005843,121,792878,2,4,4,At Risk
1005844,46,476231,3,3,3,Loyal
1005846,35,355403,4,2,2,Potential
1005847,222,2226360,1,5,5,At Risk
1005848,243,2273297,1,5,5,At Risk
1005849,23,248372,4,2,2,Potential
1005850,33,147039,4,2,1,Potential
1005851,87,964511,2,4,4,At Risk
1005852,192,1572100,1,5,5,At Risk
1005853,83,784192,2,4,4,At Risk
1005854,234,2140342,1,5,5,At Risk
1005855,30,285129,4,2,2,Potential
1005856,38,367955,4,2,2,Potential
1005857,114,945345,2,4,4,At Risk
1005858,119,1212749,2,4,4,At Risk
1005859,19,175523,5,1,1,Potential
1005860,36,267782,4,2,2,Potential
1005861,104,1003747,2,4,4,At Risk
1005862,103,1496327,2,4,5,At Risk
1005863,13,135390,5,1,1,Potential
1005864,23,239589,4,2,2,Potential
1005865,55,518398,3,3,3,Loyal
1005866,15,162456,5,1,1,Potential
1005867,17,171120,5,1,1,Potential
1005868,40,341985,3,2,2,Potential
1005869,46,464179,3,3,3,Loyal
1005871,56,572783,3,3,3,Loyal
1005872,138,1403677,2,4,5,At Risk
1005873,20,295626,5,1,2,Potential
1005874,185,1755900,1,5,5,At Risk
1005875,84,1021261,2,4,4,At Risk
1005876,12,123445,5,1,1,Potential
1005877,13,142240,5,1,1,Potential
1005878,339,2981466,1,5,5,At Risk
1005879,32,417200,4,2,3,Potential
1005880,425,3551677,1,5,5,At Risk
1005881,159,1415078,1,5,5,At Risk
1005882,25,290243,4,2,2,Potential
1005883,14,115306,5,1,1,Potential
1005884,49,674357,3,3,3,Loyal
1005885,72,809332,2,3,4,At Risk
1005886,271,2456704,1,5,5,At Risk
1005887,49,353772,3,3,2,Loyal
1005888,341,2510414,1,5,5,At Risk
1005889,82,735154,2,4,4,At Risk
1005890,191,1737130,1,5,5,At Risk
1005891,35,314220,4,2,2,Potential
1005892,61,589848,3,3,3,Loyal
1005893,91,544110,2,4,3,At Risk
1005894,75,949315,2,4,4,At Risk
1005895,33,355355,4,2,2,Potential
1005896,124,588174,2,4,3,At Risk
1005897,34,257383,4,2,2,Potential
1005898,16,166586,5,1,1,Potential
1005899,11,92481,5,1,1,Potential
1005900,63,444241,3,3,3,Loyal
1005901,18,151129,5,1,1,Potential
1005902,50,375768,3,3,2,Loyal
1005903,48,555699,3,3,3,Loyal
1005904,8,73504,5,1,1,Potential
1005905,87,608404,2,4,3,At Risk
1005906,65,586489,3,3,3,Loyal
1005907,28,280961,4,2,2,Potential
1005908,120,1518320,2,4,5,At Risk
1005909,17,129116,5,1,1,Potential
1005910,58,466398,3,3,3,Loyal
1005911,97,1131180,2,4,4,At Risk
1005912,60,503254,3,3,3,Loyal
1005913,50,437092,3,3,3,Loyal
1005914,20,264933,5,1,2,Potential
